recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_count,market_share_count_pct
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Macbeth Footwear,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,KangaROOs,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Athletic Propulsion Labs,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Heelys,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Topo Athletic,13,0.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Craft,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Wilson Sporting Goods,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,La Sportiva,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Li-Ning,9,0.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Nike,906,18.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Adidas,659,13.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Hoka One One,411,8.219999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,On,332,6.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Skechers,312,6.239999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Jordan Brand,196,3.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,New Balance,228,4.5600000000000005
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Under Armour,177,3.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,VEJA,132,2.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Asics,112,2.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Puma,105,2.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Converse,98,1.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Salomon,83,1.66
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Reebok,97,1.94
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Saucony,101,2.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Brooks Sports,65,1.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Lululemon,70,1.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,The North Face,66,1.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Altra Running,58,1.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Anta Sports,63,1.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,K-Swiss,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Timberland,35,0.7000000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Merrell,44,0.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Mizuno,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Kappa,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Lacoste,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Vans,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Xero Shoes,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Cariuma,36,0.72
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Autry,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Fila,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Diadora,25,0.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Champion,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,AND1,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Arc'teryx,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Spira,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Keds,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Allbirds,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,British Knights,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Macbeth Footwear,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,KangaROOs,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Athletic Propulsion Labs,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Heelys,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Topo Athletic,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Craft,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Wilson Sporting Goods,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,La Sportiva,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,June,Li-Ning,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Nike,878,17.560000000000002
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Adidas,675,13.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Hoka One One,419,8.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,On,334,6.68
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Skechers,294,5.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Jordan Brand,224,4.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,New Balance,211,4.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Under Armour,201,4.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,VEJA,135,2.7
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Asics,128,2.56
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Puma,114,2.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Converse,104,2.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Salomon,107,2.14
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Reebok,87,1.7399999999999998
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Saucony,79,1.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Brooks Sports,65,1.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Lululemon,48,0.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,The North Face,59,1.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Altra Running,76,1.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Anta Sports,53,1.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,K-Swiss,40,0.8
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Timberland,48,0.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Merrell,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Mizuno,43,0.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Kappa,51,1.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Lacoste,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Vans,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Xero Shoes,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Cariuma,44,0.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Autry,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Fila,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Diadora,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Champion,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,AND1,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Arc'teryx,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Spira,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Keds,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Allbirds,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,British Knights,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Macbeth Footwear,25,0.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,KangaROOs,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Athletic Propulsion Labs,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Heelys,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Topo Athletic,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Craft,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Wilson Sporting Goods,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,La Sportiva,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,July,Li-Ning,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Nike,885,17.7
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Adidas,649,12.98
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Hoka One One,442,8.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,On,335,6.7
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Skechers,300,6.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Jordan Brand,218,4.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,New Balance,220,4.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Under Armour,165,3.3000000000000003
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,VEJA,129,2.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Asics,129,2.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Puma,123,2.46
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Converse,96,1.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Salomon,93,1.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Reebok,97,1.94
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Saucony,79,1.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Brooks Sports,64,1.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Lululemon,62,1.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,The North Face,64,1.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Altra Running,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Anta Sports,68,1.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,K-Swiss,33,0.66
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Timberland,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Merrell,52,1.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Mizuno,47,0.94
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Kappa,34,0.6799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Lacoste,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Vans,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Xero Shoes,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Cariuma,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Autry,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Fila,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Diadora,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Champion,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,AND1,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Arc'teryx,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Spira,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Keds,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Allbirds,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,British Knights,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Macbeth Footwear,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,KangaROOs,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Athletic Propulsion Labs,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Heelys,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Topo Athletic,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Craft,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q3,August,Wilson Sporting Goods,19,0.38
