recorded_time,agg_level,product_type,country,year,quarter,month,brand,brand_tier,parent_company,product_category,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q1,March,Autry,,,,386179.3071855791,0.040941336715893,101.13,3818.642412593485,0.0473321691934001
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q1,March,Altra Running,,,,286716.8416639885,0.0303966850068477,141.79,2022.1231515902991,0.0250642675588887
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q1,March,Arc'teryx,,,,239853.62300002284,0.0254284156583558,152.96,1568.0806942993124,0.0194363998280403
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q1,March,Xero Shoes,,,,166765.07000498998,0.0176798309916765,124.73,1337.0084983964562,0.0165722541211013
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q1,March,Lacoste,,,,80873.50669000945,0.0085739173673527,115.88,697.9073756473028,0.008650579555844
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Nike,,,,233139606.6652636,25.35,134.29,1736090.5999349435,23.13781288366459
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Skechers,,,,96750637.55891807,10.52,102.27,946031.4614150588,12.608269946915003
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Jordan Brand,,,,78632885.08828418,8.55,160.24,490719.4526228418,6.540081994330881
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Under Armour,,,,74862185.33551265,8.14,127.22,588446.6698279567,7.842545163832479
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Adidas,,,,63825990.93715699,6.940000000000001,147.99,431285.83645622665,5.747978235509646
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Asics,,,,57020337.72483765,6.200000000000001,120.16,474536.7653531762,6.324406620007437
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Hoka One One,,,,51318303.95235389,5.58,148.43,345740.7798447341,4.607873270323279
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,New Balance,,,,46903826.19301162,5.1000000000000005,115.08,407575.827189882,5.431982193658377
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Puma,,,,41937538.71375156,4.5600000000000005,118.83,352920.4638033456,4.703560778800328
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Saucony,,,,40558014.413957104,4.41,130.32,311218.64958530624,4.147778278553799
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Converse,,,,22992071.663240988,2.5,68.32,336535.00678045943,4.485182982950805
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Brooks Sports,,,,19773181.63038725,2.1500000000000004,125.75,157242.00103687675,2.09564869343834
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,On,,,,18393657.33059279,2.0,144.01,127724.8616803888,1.7022579065075982
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Vans,,,,16554291.59753351,1.7999999999999998,62.07,266703.58623382484,3.554502094482733
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Allbirds,,,,11036194.398355674,1.2,101.16,109096.42544835582,1.453986720736413
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Fila,,,,2890266.927475268,0.3142677799774059,81.94,35272.96714028884,0.4701017985894491
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Reebok,,,,2789923.333990028,0.3033571066206347,106.46,26206.305973981103,0.3492655302786376
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Mizuno,,,,2771181.746436227,0.3013192750771896,136.06,20367.350774924496,0.2714466348610051
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Timberland,,,,2362597.175373392,0.2568925943231378,137.83,17141.385586399127,0.2284524622618833
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Salomon,,,,2343742.114143543,0.2548424244313144,120.16,19505.177381354384,0.2599559864729274
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Merrell,,,,2309111.559336419,0.2510769356886786,112.65,20498.105275955782,0.2731892704001136
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Champion,,,,2142233.8947885414,0.2329318042938121,85.7,24996.894921686595,0.333147058910568
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Keds,,,,2109269.576203228,0.2293474906368988,59.64,35366.69309529222,0.4713509347861961
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Anta Sports,,,,1958350.0779754503,0.2129375406725962,123.47,15860.938511180451,0.2113872556217716
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,The North Face,,,,1887382.9353256589,0.2052210608693374,136.72,13804.73182654812,0.1839830835578563
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Li-Ning,,,,1878536.8376668536,0.2042591969507254,117.8,15946.83223825852,0.2125320075057386
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,La Sportiva,,,,1797887.899967634,0.1954899852328271,161.24,11150.383899575998,0.1486071615496815
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Diadora,,,,1605193.5597897624,0.1745377257974643,116.62,13764.307664120754,0.1834443290099898
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Athletic Propulsion Labs,,,,1595983.3873973342,0.1735362748921993,151.96,10502.654563025362,0.1399745244114294
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,VEJA,,,,1592245.0913516823,0.1731297982488149,140.7,11316.596242726951,0.1508223628156329
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Lululemon,,,,1587999.9446274068,0.1726682101428741,139.59,11376.172681620508,0.1516163700497288
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Wilson Sporting Goods,,,,1585774.5055212043,0.1724262311752111,128.6,12331.061473726317,0.1643426864051544
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,AND1,,,,1303154.6492918374,0.1416960885885808,77.16,16888.99234437322,0.2250886818190218
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,British Knights,,,,1284523.9388889205,0.1396703130651964,84.37,15224.88963955103,0.2029102903198577
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,K-Swiss,,,,1168036.987274239,0.1270043217921137,110.44,10576.213213276342,0.140954880094218
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Macbeth Footwear,,,,994398.0644487872,0.1081240175976182,112.43,8844.59721114282,0.1178767025813473
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Spira,,,,914749.022268105,0.0994635276527275,120.16,7612.758174667984,0.1014593214090649
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Cariuma,,,,787539.0115936759,0.0856315845662538,116.84,6740.320195084525,0.0898318713641416
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,KangaROOs,,,,780072.1449691476,0.0848196887599631,115.53,6752.117588238099,0.0899891015659022
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Heelys,,,,744703.1035177818,0.0809739020503739,68.47,10876.341514791617,0.1449548513410024
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Craft,,,,630276.0529784462,0.0685318902761285,121.48,5188.311269167321,0.0691474139268424
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Kappa,,,,619663.3552264646,0.0673779383935597,115.08,5384.6311715890215,0.0717638748233779
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Topo Athletic,,,,417950.8580299952,0.0454451064862286,134.29,3112.300677861309,0.041479304550555
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Autry,,,,376530.45910427696,0.040941336715893,106.02,3551.504047389898,0.0473328040064062
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Altra Running,,,,279553.1040009626,0.0303966850068477,148.65,1880.612875889422,0.0250639389618089
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Arc'teryx,,,,233860.78203983905,0.0254284156583558,160.36,1458.3486033913634,0.0194361959598694
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Xero Shoes,,,,162598.3764618463,0.0176798309916765,130.76,1243.4871249758817,0.0165726215106608
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Lacoste,,,,78852.84901795276,0.0085739173673527,121.48,649.1014901049782,0.0086509245664481
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Nike,,,,337079850.30534536,25.35,134.62,2503935.8958947062,23.13712474681111
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Skechers,,,,139884813.61783957,10.52,102.51,1364596.7575635505,12.609286627747402
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Jordan Brand,,,,113689653.65328217,8.549999999999999,160.63,707773.4772662775,6.540040926304435
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Under Armour,,,,108237869.0921306,8.139999999999999,127.53,848724.7635233325,7.842473428150762
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Adidas,,,,92281426.47412612,6.94,148.35,622052.0827376213,5.747949322868461
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Asics,,,,82441620.19302332,6.2,120.45,684446.8260109865,6.324495615857828
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Hoka One One,,,,74197458.17372099,5.579999999999999,148.79,498672.3447390348,4.607883239714147
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,New Balance,,,,67814881.12651919,5.1000000000000005,115.36,587854.3786972883,5.431952197809081
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Puma,,,,60634481.94841715,4.56,119.12,509020.164106927,4.703500219352055
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Saucony,,,,58639926.62116659,4.409999999999999,130.63,448900.9157250753,4.147980187159537
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Converse,,,,33242588.7875094,2.5,68.49,485364.1230472975,4.484911247521863
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Brooks Sports,,,,28588626.357258085,2.15,126.06,226785.86670837764,2.09556997742967
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,On,,,,26594071.03000752,2.0,144.36,184220.49757555773,1.702253096939719
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Vans,,,,23934663.927006766,1.7999999999999996,62.22,384677.9801833296,3.554540844853682
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Allbirds,,,,15956442.618004512,1.2,101.41,157345.8496992852,1.4539232249731853
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Fila,,,,4178829.8315809546,0.3142677799774059,82.14,50874.48054030867,0.4700955821673456
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Reebok,,,,4033750.2204633625,0.3033571066206347,106.72,37797.509562063,0.3492604164867215
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Mizuno,,,,4006653.102056578,0.3013192750771896,136.39,29376.443302709715,0.271447218128383
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Timberland,,,,3415909.9502562173,0.2568925943231378,138.16,24724.30479340053,0.2284600517213653
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Salomon,,,,3388648.7683928497,0.2548424244313144,120.45,28133.24008628352,0.2599596445242625
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Merrell,,,,3338578.930850676,0.2510769356886786,112.92,29565.87788567725,0.2731976509508311
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Champion,,,,3097302.474268725,0.232931804293812,85.91,36052.87480233646,0.3331394638139327
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Keds,,,,3049641.7282758364,0.2293474906368988,59.78,51014.41499290459,0.4713886188187219
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Anta Sports,,,,2831438.0408010706,0.2129375406725962,123.77,22876.61017048615,0.2113867947524178
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,The North Face,,,,2728831.7348063285,0.2052210608693374,137.05,19911.21295006441,0.1839856278434589
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Li-Ning,,,,2716041.796119944,0.2042591969507254,118.09,22999.76116622867,0.2125247471879655
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,La Sportiva,,,,2599437.276468464,0.1954899852328271,161.63,16082.641072006829,0.1486084661158024
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Diadora,,,,2320834.338636872,0.1745377257974643,116.91,19851.461283353623,0.1834335043770458
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Athletic Propulsion Labs,,,,2307518.0103830304,0.1735362748921993,152.33,15148.152106499248,0.1399735055303831
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,VEJA,,,,2302113.0760199274,0.1731297982488148,141.04,16322.412620674471,0.150824027720776
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Lululemon,,,,2295975.32258193,0.1726682101428741,139.93,16408.027746601372,0.1516151373702013
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Wilson Sporting Goods,,,,2292757.7196550304,0.172426231175211,128.91,17785.72430110178,0.1643454700823884
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,AND1,,,,1884137.922299478,0.1416960885885807,77.35,24358.60274466035,0.2250808542204475
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,British Knights,,,,1857201.1132196116,0.1396703130651964,84.58,21957.922833052864,0.2028978459880508
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,K-Swiss,,,,1688780.9774287024,0.1270043217921137,110.71,15254.096083720551,0.1409524599122271
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Macbeth Footwear,,,,1437728.902020421,0.1081240175976182,112.7,12757.133114644375,0.1178797671174941
