recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Skechers,98568742.0257342,10.21,107.65,915640.8920179672,12.391675242766729
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Jordan Brand,86887235.86989301,8.999999999999998,168.68,515100.9951973738,6.971034502013645
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Under Armour,82735956.82277589,8.569999999999997,133.92,617801.350229808,8.360912846212582
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Adidas,70571743.80099086,7.309999999999997,155.78,453021.8500512958,6.130896613126435
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Asics,62076102.96037911,6.429999999999998,126.48,490797.77799161215,6.642130913725334
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Hoka One One,56669786.061808,5.869999999999999,156.24,362709.8442256016,4.908673953052293
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,New Balance,50684220.92410426,5.249999999999999,121.13,418428.3078023962,5.662730605270943
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Puma,46339859.1306096,4.799999999999999,125.08,370481.7647154589,5.013853959277951
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Saucony,43443617.93494651,4.499999999999999,137.18,316690.61040200107,4.285880229624077
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Converse,19308274.637754004,2.0,71.92,268468.77972405456,3.633278024346996
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Brooks Sports,17860154.039922453,1.85,132.37,134925.99561775668,1.825998744788912
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Vans,13805416.365994113,1.43,65.33,211318.1748965883,2.85983972432865
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,On,9654137.318877002,1.0,151.59,63685.84549691274,0.8618819035260769
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Allbirds,4827068.659438501,0.4999999999999999,106.48,45333.10161005354,0.6135080660946561
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Salomon,2875239.65823516,0.2978246075507051,126.48,22732.761371245728,0.3076500828430256
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Reebok,2582493.8858198854,0.2675012588406281,112.06,23045.63524736646,0.3118843099277173
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,The North Face,2483257.0883877743,0.2572220599692727,143.92,17254.42668418409,0.2335099424178426
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Fila,2214937.898224678,0.2294288785279393,86.26,25677.46230262784,0.3475017080236579
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,La Sportiva,2098271.0431318386,0.2173442301290899,169.72,12363.13365031722,0.1673144335439378
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Timberland,2075348.6541611843,0.2149698710109703,145.08,14304.85700414381,0.1935924268289328
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Merrell,2068936.143628526,0.2143056469253941,118.58,17447.59777052223,0.2361241915072637
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Champion,2031092.5585791224,0.210385712518059,90.21,22515.15972263743,0.3047052067618558
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Mizuno,2031092.051540663,0.2103856599977309,143.22,14181.623038267442,0.1919246602434402
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Keds,2015713.932705311,0.2087927554918791,62.78,32107.58096058157,0.4345226600982341
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Lululemon,1681458.3670123692,0.1741697172386979,146.94,11443.162971364976,0.1548641618426384
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Diadora,1595983.5960873873,0.1653160239358431,122.76,13000.84389122994,0.1759447800840112
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,VEJA,1557653.516930597,0.1613456972364453,148.1,10517.579452603624,0.1423379296979922
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Anta Sports,1498123.211209153,0.1551793973636392,129.97,11526.68470577174,0.15599448948255
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,K-Swiss,1429855.957892445,0.1481081023258917,116.25,12299.836196924258,0.1664578078809979
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Wilson Sporting Goods,1429716.004878485,0.1480936056381673,135.37,10561.542475278757,0.1429328960264182
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Li-Ning,1362541.6470915815,0.1411355154879935,124.0,10988.239089448238,0.1487075243944494
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,AND1,1296052.1771876458,0.1342483677597416,81.22,15957.303338926937,0.2159555372090346
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Athletic Propulsion Labs,1141237.3273161056,0.1182122534226452,159.96,7134.516924956899,0.0965538100348993
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Spira,1029258.3891747156,0.1066131913373738,126.48,8137.71654945221,0.1101304469662341
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,British Knights,997511.455767196,0.1033247635515536,88.82,11230.707675829726,0.1519889330833846
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,KangaROOs,926307.4467000692,0.0959492719135902,121.62,7616.407224963567,0.1030753930620201
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Macbeth Footwear,920358.7049785767,0.095333086176325,118.34,7777.241042577124,0.1052520110498092
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Craft,809999.7713864653,0.0839018282661725,127.88,6334.061396515994,0.0857209769436897
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Cariuma,722456.5518526821,0.0748338798164847,122.99,5874.108072629337,0.0794962743707484
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Heelys,694450.5915973926,0.0719329515066575,72.08,9634.442169775148,0.1303861366981497
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Topo Athletic,523616.0728338881,0.0542374792836276,141.36,3704.131811218789,0.050129257945072
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Kappa,513093.0461831695,0.0531474775255065,121.13,4235.88744475497,0.0573256852526924
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Autry,413808.0775569837,0.0428632889598383,111.6,3707.957684202363,0.0501810347671273
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Altra Running,365378.6209156365,0.0378468431561669,156.47,2335.1353033529526,0.0316021691247288
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Arc'teryx,287084.92770932714,0.0297369840750019,168.8,1700.740093064734,0.0230166860057594
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Xero Shoes,172351.14704656,0.0178525684226136,137.64,1252.1879326253998,0.0169462792010177
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,April,Lacoste,81645.2771678722,0.0084570246383619,127.88,638.45227688358,0.0086403887617014
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Nike,394067758.9010036,26.73,141.7,2781000.4156739847,24.7058235997221
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Skechers,150521205.32657117,10.21,107.91,1394877.2618531291,12.39179662842837
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Jordan Brand,132682747.104715,8.999999999999998,169.09,784687.1317328938,6.970995670587278
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Under Armour,126343460.29860088,8.57,134.25,941105.8495240288,8.360586706842458
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Adidas,107767875.70394076,7.31,156.15,690156.1044120445,6.131201878207207
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Asics,94794451.54259084,6.429999999999998,126.79,747649.2747266411,6.641959127999621
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Hoka One One,86538636.16718635,5.869999999999999,156.62,552538.8594508132,4.908639177702202
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,New Balance,77398269.14441709,5.25,121.43,637390.0118950596,5.662438994741292
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Puma,70764131.78918135,4.8,125.39,564352.2752147807,5.013587082179241
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Saucony,66341373.55235751,4.5,137.51,482447.6296440805,4.285963413350313
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Converse,29485054.91215889,2.0,72.09,409003.3973111235,3.633500278786095
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Brooks Sports,27273675.79374697,1.85,132.69,205544.3197961186,1.826012566624183
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Vans,21081814.26219361,1.43,65.49,321908.90612602857,2.859771111541427
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,On,14742527.456079448,1.0,151.96,97015.84269596898,0.8618683702872123
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Allbirds,7371263.728039724,0.5,106.74,69058.11999287731,0.6134978337495072
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Salomon,4390687.453912357,0.2978246075507051,126.79,34629.6037062257,0.3076421260753205
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Reebok,3943644.652993776,0.2675012588406282,112.34,35104.545602579456,0.3118614101305477
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,The North Face,3792103.281406318,0.2572220599692728,144.27,26284.766627894347,0.2335083461363809
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Fila,3382361.540915663,0.2294288785279394,86.47,39116.01180658799,0.3474984333592776
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,La Sportiva,3204203.280098559,0.2173442301290899,170.14,18832.74526918161,0.1673061535325732
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Timberland,3169199.225609088,0.2149698710109703,145.43,21791.922062910595,0.1935948586525764
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Merrell,3159406.883790491,0.2143056469253941,118.86,26580.909336955167,0.2361392157648657
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Champion,3101617.143164323,0.210385712518059,90.43,34298.54189057086,0.3047010424379094
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Mizuno,3101616.368881945,0.2103856599977309,143.57,21603.513052043912,0.1919210725715548
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Keds,3078132.9304695106,0.2087927554918791,62.93,48913.60131049596,0.4345381607256526
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Lululemon,2567701.838409099,0.1741697172386979,147.3,17431.784374807186,0.1548603111905702
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Diadora,2437176.021804055,0.1653160239358432,123.06,19804.778334178896,0.1759414911260414
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,VEJA,2378643.371428577,0.1613456972364453,148.46,16022.116202536556,0.1423371152205255
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Anta Sports,2287736.526251314,0.1551793973636392,130.28,17560.151414271677,0.1560006970082615
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,K-Swiss,2183487.765007283,0.1481081023258917,116.53,18737.55912646772,0.1664605398326351
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Wilson Sporting Goods,2183274.0471904846,0.1480936056381673,135.7,16088.976029406667,0.1429310838798796
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Li-Ning,2080694.2121096707,0.1411355154879935,124.3,16739.293741831625,0.1487083698509254
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,AND1,1979160.2476318416,0.1342483677597416,81.42,24308.035465878675,0.2159474816656012
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Athletic Propulsion Labs,1742747.3917283702,0.1182122534226453,160.35,10868.396580781851,0.096552552535863
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Spira,1571747.9004714862,0.1066131913373738,126.79,12396.465813325074,0.1101275986576112
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,British Knights,1523268.1635516963,0.1033247635515536,89.03,17109.60534147699,0.1519981403256817
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,KangaROOs,1414534.7755769377,0.0959492719135903,121.91,11603.107009900235,0.1030795656770227
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Macbeth Footwear,1405450.6404272602,0.095333086176325,118.63,11847.345868897077,0.1052493324028975
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Craft,1236925.006829311,0.0839018282661725,128.19,9649.153653399726,0.0857210544464204
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Cariuma,1103240.5278394765,0.0748338798164847,123.29,8948.337479434475,0.0794951507492355
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2022,Q2,May,Heelys,1060473.5125837307,0.0719329515066575,72.25,14677.834084203883,0.1303947952206421
